number,title,link,source_id,published_at,state,transcript_source,discovered_at
83,"Ligatour: Was United mag, ist ten Hag",https://audio.podigee-cdn.net/1034861-m-93bb8397089b4e904da310e7d77e2a6a.m4a?source=feed,1000602451426,2023-03-02T10:15:26Z,done,apple,2026-06-14T09:25:57+00:00
84,Magdeburg atikuliert sich (2. Männer-Bundesliga),https://audio.podigee-cdn.net/1042331-m-9e6b44f546294f7caa24aaa38dd6b550.m4a?source=feed,1000603508920,2023-03-09T21:55:37Z,done,apple,2026-06-14T09:25:57+00:00
85,Wenn die Richterin den Klub führt (Ligatour),https://audio.podigee-cdn.net/1048147-m-c90a88195f84eed02536a8cdf5450bbe.m4a?source=feed,1000604470588,2023-03-16T10:25:51Z,done,apple,2026-06-14T09:25:57+00:00
86,Pick and Goal (2. Männer-Bundesliga),https://audio.podigee-cdn.net/1055511-m-bed77a2b3ec08e52378ae5c88689102f.m4a?source=feed,1000605639107,2023-03-23T22:15:03Z,done,apple,2026-06-14T09:25:57+00:00
87,Still-Stand bei Reims und Twitchenham (Ligatour),https://audio.podigee-cdn.net/1061792-m-6d5b05a42c348748b44e36642f01fab0.m4a?source=feed,1000606575372,2023-03-30T10:00:28Z,done,apple,2026-06-14T09:25:57+00:00
88,Better Call Kreuzer (2. Männer-Bundesliga),https://audio.podigee-cdn.net/1069928-m-0488a4c4a37471cdeee3a91786b9dd87.m4a?source=feed,1000607770841,2023-04-06T20:45:06Z,done,apple,2026-06-14T09:25:57+00:00
89,Motta-Party in Bologna! (Ligatour),https://audio.podigee-cdn.net/1074618-m-68e0a5618c25a7956d6673b8149b51b8.m4a?source=feed,1000608790917,2023-04-13T12:35:37Z,done,apple,2026-06-14T09:25:57+00:00
90,Was wirst du Thioune? (2. Männer-Bundesliga),https://audio.podigee-cdn.net/1079989-m-910db6fa3e790386f31028a8cd7046d9.m4a?source=feed,1000609540716,2023-04-18T21:25:33Z,done,apple,2026-06-14T09:25:57+00:00
91,"Holding vs. Haaland, aber keine Flagge in Sicht (Ligatour)",https://audio.podigee-cdn.net/1088318-m-da3c55c4b39cedb6618d810d8379e034.m4a?source=feed,1000610846115,2023-04-27T09:40:14Z,done,apple,2026-06-14T09:25:57+00:00
92,"Fürths Zorn, Nürnbergs Strategie und Sandhausens Scoutingtrainer",https://audio.podigee-cdn.net/1094787-m-b30d64c78224d495a83472e40a4a216e.m4a?source=feed,1000611713926,2023-05-04T09:15:45Z,done,apple,2026-06-14T09:25:57+00:00
93,"Messi, Neapel und Jörg Schmadtke (Europas Top-Ligen)",https://audio.podigee-cdn.net/1102045-m-b429878e1a2b7dde10f86e00ea1c1544.m4a?source=feed,1000612615878,2023-05-11T10:25:15Z,done,apple,2026-06-14T09:25:57+00:00
94,Walters Wagenburg & Kellers Fußstapfen (2. Männer-Bundesliga),https://audio.podigee-cdn.net/1109569-m-b39ca4f31e8df8bd41daad6ddd5fe76b.m4a?source=feed,1000613434956,2023-05-17T20:40:09Z,done,apple,2026-06-14T09:25:57+00:00
95,"Rassismus in La Liga, Spalletti vor dem Aus, Favres Zukunft & Newcastles Vergangenheit",https://audio.podigee-cdn.net/1115836-m-b65de06e3736cea238cb4f689c0dba73.m4a?source=feed,1000614456844,2023-05-25T10:45:09Z,done,apple,2026-06-14T09:25:57+00:00
96,Der große 2. Liga-Rückblick,https://audio.podigee-cdn.net/1128152-m-dc0fa40fab915250abac612314d365e5.m4a?source=feed,1000620748270,2023-06-07T22:45:25Z,done,apple,2026-06-14T09:25:57+00:00
97,"Saisonbilanz Premier League, Serie A, Ligue 1 und La Liga",https://audio.podigee-cdn.net/969537-m-96690db9ea79c0037081fb3d69e3366c.m4a?source=feed,1000620748303,2023-06-14T11:40:59Z,done,apple,2026-06-14T09:25:57+00:00
98,"Tschüss ""Kurzpass"", hallo ""Ligatour""!",https://audio.podigee-cdn.net/1160400-m-ae0f7b4e8f19e999f01ac5ea6c883e62.m4a?source=feed,1000620771306,2023-07-11T12:35:21Z,done,apple,2026-06-14T09:25:57+00:00
99,"Überall Umbruch: Real, Liverpool, Inter (Europa | Männer)",https://audio.podigee-cdn.net/1216319-m-57fc42cb1be1f8aee5fae227629e749a.m4a?source=feed,1000627862056,2023-09-14T11:10:05Z,done,apple,2026-06-14T09:25:57+00:00
100,Hütter – der Xabi Alonso der Ligue 1 (Europa | Männer),https://audio.podigee-cdn.net/1216927-m-cbfbcbb68e1d15834b4161b6b4b56b84.m4a?source=feed,1000627915943,2023-09-14T20:00:38Z,done,apple,2026-06-14T09:25:57+00:00
101,Ein Dardai für alle Fälle (2. Liga Männer),https://audio.podigee-cdn.net/1222401-m-d7f322e77f71f213371f7ecfb140fbdd.m4a?source=feed,1000628622153,2023-09-20T21:00:40Z,done,apple,2026-06-14T09:25:57+00:00
102,"Mislintat, Spielabbruch und historische Krise – was ist los bei Ajax?",https://audio.podigee-cdn.net/1226820-m-efc9bed3ded723516ba8dc9a5e6a4997.m4a?source=feed,1000629176588,2023-09-26T08:20:30Z,done,apple,2026-06-14T09:25:57+00:00
103,Wen Bayern hätte kaufen müssen... (Europa | Männer),https://audio.podigee-cdn.net/1230010-m-36ed6afadb3709fd129f0762a795378b.m4a?source=feed,1000629503867,2023-09-28T10:10:17Z,done,apple,2026-06-14T09:25:57+00:00
104,Schalker Running Gag: Konstanz  (2. Liga Männer),https://audio.podigee-cdn.net/1239292-m-ce2be4e64600eb0c667fa03587310906.m4a?source=feed,1000630357719,2023-10-05T21:10:05Z,done,apple,2026-06-14T09:25:57+00:00
105,In Neapel wackelt schon der Trainerstuhl (Europa | Männer),https://audio.podigee-cdn.net/1246039-m-6f8b8102c6f18eec32ed9530ae13a0c5.m4a?source=feed,1000631072170,2023-10-12T10:15:45Z,done,apple,2026-06-14T09:25:57+00:00
106,Tindern gegen Lieberknechtkummer (2. Liga Männer & 17. Staffel Bergdoktor),https://audio.podigee-cdn.net/1260114-m-fcb6afc7ab23d7f6f50fca5051c330ae.m4a?source=feed,1000632626638,2023-10-25T21:20:46Z,done,apple,2026-06-14T09:25:57+00:00
107,Das große Problem Spielsucht (Europa | Männer),https://audio.podigee-cdn.net/1260512-m-312ba13d61fbdfb8d9c1af28b820bd76.m4a?source=feed,1000632678179,2023-10-26T09:25:15Z,done,apple,2026-06-14T09:25:57+00:00
108,Heulende Abwehrkanten – Fluminense schreibt Geschichte! (Copa Libertadores),https://audio.podigee-cdn.net/1272830-m-5b9359679c6e550b10ed8b9ce6242433.m4a?source=feed,1000634168334,2023-11-08T18:35:25Z,done,apple,2026-06-14T09:25:57+00:00
109,Messi spielt in Nürnberg (2. Liga Männer),https://audio.podigee-cdn.net/1274991-m-0236b4c85cd6600e675c3cd315f3b622.m4a?source=feed,1000634313221,2023-11-09T22:15:10Z,done,apple,2026-06-14T09:25:57+00:00
110,Burnleys Kobe Bryant zweifelt an sich (Europa | Männer),https://audio.podigee-cdn.net/1281439-m-5a6532fd36b8c9cca4f658b0c92b3bd3.m4a?source=feed,1000635023036,2023-11-16T10:15:38Z,done,apple,2026-06-14T09:25:57+00:00
