number,title,link,source_id,published_at,state,transcript_source,discovered_at
122,Big Brother Awards 2007,https://chaosradio.de/chaosradio_129,601,2007-10-31T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
123,Leben mit der Vollüberwachung,https://chaosradio.de/chaosradio_128,602,2007-09-26T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
124,Der Bundestrojaner Reloaded,https://chaosradio.de/chaosradio_127,603,2007-08-29T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
125,Mac OS X,https://chaosradio.de/chaosradio_126,604,2007-07-25T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
126,Jugendmedienschutz oder Zensur,https://chaosradio.de/chaosradio_125,605,2007-06-27T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
127,Hands-On Hacking,https://chaosradio.de/chaosradio_124,606,2007-05-30T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
128,Biometrische Vollerfassung,https://chaosradio.de/chaosradio_123,607,2007-05-02T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
129,Der Bundestrojaner,https://chaosradio.de/chaosradio_122,608,2007-03-28T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
130,Digitale Identitäten,https://chaosradio.de/chaosradio_121,609,2007-02-28T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
131,Ziviler Ungehorsam (für Anfänger),https://chaosradio.de/chaosradio_120,610,2007-01-31T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
132,Instant Messaging,https://chaosradio.de/chaosradio_119,611,2006-11-30T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
133,Big Brother Awards 2006,https://chaosradio.de/chaosradio_118,612,2006-10-25T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
134,Wahlcomputer,https://chaosradio.de/chaosradio_117,613,2006-09-27T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
135,Ortungssysteme,https://chaosradio.de/chaosradio_116,614,2006-08-30T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
136,Die Gesundheitskarte,https://chaosradio.de/chaosradio_115,615,2006-07-26T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
137,Software-Projektmanagement,https://chaosradio.de/chaosradio_114,616,2006-06-28T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
138,Fernsehen 2.0,https://chaosradio.de/chaosradio_113,617,2006-05-31T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
139,Web 2.0,https://chaosradio.de/chaosradio_112,618,2006-04-26T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
140,Datentresore und Briefumschläge,https://chaosradio.de/chaosradio_111,619,2006-03-29T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
141,Fighting The War,https://chaosradio.de/chaosradio_110,620,2006-02-22T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
142,Das Informationsfreiheitsgesetz,https://chaosradio.de/chaosradio_109,621,2006-01-25T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
143,Die Digitale Dekade,https://chaosradio.de/chaosradio_108,622,2005-11-30T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
144,Podcasting,https://chaosradio.de/chaosradio_107,623,2005-10-26T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
145,Der neue elektronische Reisepass,https://chaosradio.de/chaosradio_106,624,2005-09-28T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
146,Embedded Systems im Heimbetrieb,https://chaosradio.de/chaosradio_105,625,2005-08-31T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
147,Sicherheitswahn auf dem Prüfstand,https://chaosradio.de/chaosradio_104,626,2005-07-27T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
148,User Interfaces,https://chaosradio.de/chaosradio_103,627,2005-06-29T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
149,Traumberuf Hacker?,https://chaosradio.de/chaosradio_102,628,2005-05-25T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
150,Wieviel für die Ewigkeit?,https://chaosradio.de/chaosradio_101,629,2005-04-27T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
151,Stromhungrige Computer,https://chaosradio.de/chaosradio_100,630,2005-03-30T22:00:00+02:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
152,Roboter,https://chaosradio.de/chaosradio_33,631,2005-02-16T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
153,"Großmutter, warum hast du so große Ohren?",https://chaosradio.de/chaosradio_99,632,2005-01-19T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
154,Vergütung im Netz,https://chaosradio.de/chaosradio_98,633,2004-12-01T22:00:00+01:00,no_transcript,podlove,2026-06-14T09:35:06+00:00
