number,title,link,source_id,published_at,state,transcript_source,discovered_at
56,Daniel Sauer von den Würzburger Kickers zum Drittliga-Protest,https://audio.podigee-cdn.net/58572-m-63556c3a43b167d01b063551e5112c89.m4a?source=feed,1000620748928,2018-12-04T17:32:16Z,done,apple,2026-06-14T18:56:02+00:00
57,Drei Stimmen zum Jugendfußball,https://audio.podigee-cdn.net/64483-m-e7dec28b123a08acc500957b0d57cdff.m4a?source=feed,1000620748852,2019-01-08T15:20:47Z,done,apple,2026-06-14T18:56:02+00:00
58,Tod eines Fußballfans mit unerwarteten Folgen,https://audio.podigee-cdn.net/66580-m-c9e994cc455f7ae2af719556fef724fd.m4a?source=feed,1000620748851,2019-01-17T10:38:52Z,done,apple,2026-06-14T18:56:02+00:00
59,Ask Ralph Anything: Neues von Ralph Gunesch,https://audio.podigee-cdn.net/67597-m-3bbafa439016134c4dfc415dca282a0c.m4a?source=feed,1000428309107,2019-01-23T11:41:55Z,done,apple,2026-06-14T18:56:02+00:00
60,Betzenberg sucht Batzen Geld,https://audio.podigee-cdn.net/69064-m-fa43b58b7aef61df08ed17872ea49248.m4a?source=feed,1000620749041,2019-01-30T21:43:30Z,done,apple,2026-06-14T18:56:02+00:00
61,Thomas Broich über seine Profikarriere,https://audio.podigee-cdn.net/70272-m-f299c070bc1272ae92a0ab4e1145d8c5.m4a?source=feed,1000429296997,2019-02-06T09:15:19Z,done,apple,2026-06-14T18:56:02+00:00
62,Der Einwurfcoach vom FC Liverpool,https://audio.podigee-cdn.net/77271-m-da856d8bd5b5fda5bde3825aa8e9ea27.m4a?source=feed,1000620748926,2019-03-12T08:54:12Z,done,apple,2026-06-14T18:56:02+00:00
63,Fußballfilme,https://audio.podigee-cdn.net/77641-m-7a393101e794a33c3291bd09c01cd042.m4a?source=feed,1000431693762,2019-03-13T13:15:54Z,done,apple,2026-06-14T18:56:02+00:00
64,Guter Stoff für die Ohren - ein Audioprojekt zu Lance Armstrong,https://audio.podigee-cdn.net/78127-m-1de897b26338e1de10959e7e011e1278.m4a?source=feed,1000620748792,2019-03-15T18:43:05Z,done,apple,2026-06-14T18:56:02+00:00
65,Fußballkultur 2.0,https://audio.podigee-cdn.net/80180-m-17cd645d81b9fc94da9dd0f06757f059.m4a?source=feed,1000433376165,2019-03-25T17:38:20Z,done,apple,2026-06-14T18:56:02+00:00
66,Hannover 96 e.V. - Martin Kind 5:0,https://audio.podigee-cdn.net/80440-m-5e775d6bcc91e71739db3f4cf720c083.m4a?source=feed,1000620748994,2019-03-26T19:20:06Z,done,apple,2026-06-14T18:56:02+00:00
67,Hillsborough,https://audio.podigee-cdn.net/84536-m-22e5c249e36ef417da0b79bfc960905e.m4a?source=feed,1000434818940,2019-04-12T22:36:21Z,done,apple,2026-06-14T18:56:02+00:00
68,Athletiktraining,https://audio.podigee-cdn.net/85124-m-5b36d62e93ba95e4fc3b9cda9e23207b.m4a?source=feed,1000435304562,2019-04-18T21:25:29Z,done,apple,2026-06-14T18:56:02+00:00
69,Richard Golz über 21 Jahre Bundesliga,https://audio.podigee-cdn.net/88845-m-9e01f4f123f9cfed2b107c8d817c111c.m4a?source=feed,1000437391519,2019-05-07T06:16:50Z,done,apple,2026-06-14T18:56:02+00:00
70,Norbert Elgert,https://audio.podigee-cdn.net/103890-m-905679a85f8b3915e0787873f24ac11f.m4a?source=feed,1000443968618,2019-07-08T10:43:38Z,done,apple,2026-06-14T18:56:02+00:00
71,Die Wochenendrebellen,https://audio.podigee-cdn.net/108176-m-b993fa14b85ccc1e59d1ffc3d746f0f1.m4a?source=feed,1000445207073,2019-07-24T09:29:48Z,done,apple,2026-06-14T18:56:02+00:00
